Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2016-11-30,41.7,41.9,40.3,41.25,41.25,164174.0,952.0,6772721.0,84873.0,51.7,1.6,-0.45
2016-12-01,41.9,42.05,40.9,41.65,41.45,112166.0,385.0,4649816.0,65801.0,58.66,1.15,-0.25
2016-12-02,41.4,42.55,40.25,41.65,41.75,94070.0,544.0,3927220.0,43070.0,45.79,2.3,0.25
2016-12-05,41.45,41.55,40.7,41.15,41.15,30134.0,214.0,1240117.0,17707.0,58.76,0.85,-0.3
2016-12-06,41.3,41.95,40.65,41.4,41.24,36395.0,270.0,1500787.0,19448.0,53.44,1.3,0.1
2016-12-07,42.0,42.0,41.25,41.8,41.6,20772.0,119.0,864152.0,12730.0,61.28,0.75,-0.2
2016-12-08,41.65,42.3,41.35,41.75,41.81,44082.0,284.0,1843091.0,22413.0,50.84,0.95,0.1
2016-12-09,42.25,42.25,41.05,41.25,41.39,29482.0,290.0,1220401.0,14644.0,49.67,1.2,-1.0
2016-12-12,41.05,41.05,40.1,40.4,40.35,7899.0,62.0,318700.0,5283.0,66.88,0.95,-0.65
2016-12-13,40.0,40.4,39.85,40.15,40.12,9229.0,81.0,370309.0,4750.0,51.47,0.55,0.15
2016-12-14,40.0,41.0,39.5,40.0,40.05,18491.0,154.0,740575.0,12410.0,67.11,1.5,0.0
2016-12-15,40.0,40.8,38.95,39.9,40.12,36832.0,252.0,1477702.0,18377.0,49.89,1.85,-0.1
2016-12-16,40.4,40.9,39.6,40.05,40.24,27872.0,250.0,1121699.0,12693.0,45.54,1.3,-0.35
2016-12-19,42.1,42.45,38.05,38.3,39.67,230474.0,1812.0,9142135.0,56276.0,24.42,4.4,-3.8
2016-12-20,40.0,40.0,38.45,39.2,38.95,54755.0,463.0,2132963.0,21506.0,39.28,1.55,-0.8
2016-12-21,39.25,39.55,38.95,39.05,39.13,18625.0,153.0,728842.0,11545.0,61.99,0.6,-0.2
2016-12-22,38.8,39.4,38.2,38.3,38.55,16698.0,186.0,643662.0,8110.0,48.57,1.2,-0.5
2016-12-23,38.5,39.5,38.2,39.35,38.9,19179.0,191.0,745996.0,7597.0,39.61,1.3,0.85
2016-12-26,38.5,38.75,38.0,38.25,38.38,14444.0,189.0,554427.0,8122.0,56.23,0.75,-0.25
2016-12-27,38.15,38.45,37.75,38.1,38.01,8654.0,111.0,328930.0,4426.0,51.14,0.7,-0.05
2016-12-28,38.15,38.6,37.8,38.2,38.23,3700.0,50.0,141447.0,2964.0,80.11,0.8,0.05
2016-12-29,38.0,38.95,38.0,38.5,38.35,4027.0,36.0,154450.0,3153.0,78.3,0.95,0.5
2016-12-30,38.8,39.25,38.6,38.95,38.95,8411.0,70.0,327591.0,5555.0,66.04,0.65,0.15
2017-01-02,39.5,40.5,38.75,40.0,39.92,18802.0,116.0,750652.0,11861.0,63.08,1.75,0.5
2017-01-03,40.0,41.2,40.0,40.9,40.69,14235.0,111.0,579174.0,11711.0,82.27,1.2,0.9
2017-01-04,41.0,43.85,40.7,43.25,42.76,60991.0,429.0,2607931.0,25118.0,41.18,3.15,2.25
2017-01-05,43.3,44.4,42.5,43.85,43.44,85607.0,519.0,3718919.0,44708.0,52.22,1.9,0.55
2017-01-06,44.0,44.6,43.35,43.45,43.89,53195.0,334.0,2334677.0,27111.0,50.97,1.25,-0.55
2017-01-09,43.1,43.7,42.3,42.7,42.93,17600.0,150.0,755518.0,10239.0,58.18,1.4,-0.4
2017-01-10,43.0,46.0,42.8,45.2,45.16,136587.0,828.0,6168872.0,63178.0,46.25,3.2,2.2
2017-01-11,45.4,46.7,44.05,45.55,45.13,86082.0,545.0,3885057.0,36571.0,42.48,2.65,0.15
2017-01-12,46.6,49.3,45.0,46.8,47.63,837840.0,4831.0,39906478.0,171464.0,20.47,4.3,0.2
2017-01-13,47.1,47.7,45.5,46.2,46.41,108151.0,814.0,5018816.0,21661.0,20.03,2.2,-0.9
2017-01-16,46.0,46.0,44.4,45.3,45.17,161955.0,1187.0,7315297.0,33966.0,20.97,1.6,-0.7
2017-01-17,45.1,45.85,44.9,45.25,45.27,131639.0,389.0,5959424.0,95247.0,72.35,0.95,0.15
2017-01-18,45.5,46.85,45.3,46.4,46.09,163619.0,568.0,7540871.0,119857.0,73.25,1.55,0.9
2017-01-19,46.6,47.15,45.35,46.25,46.56,468329.0,527.0,21804961.0,182333.0,38.93,1.8,-0.35
2017-01-20,46.2,46.2,44.4,44.8,45.08,40479.0,228.0,1824850.0,23476.0,58.0,1.8,-1.4
2017-01-23,44.7,45.35,44.4,44.5,44.77,8235.0,92.0,368657.0,5680.0,68.97,0.95,-0.2
2017-01-24,44.8,45.2,44.55,44.9,44.86,19309.0,150.0,866127.0,10655.0,55.18,0.65,0.1
2017-01-25,45.2,46.5,44.7,45.9,45.74,32878.0,326.0,1503917.0,14383.0,43.75,1.8,0.7
2017-01-27,45.85,46.35,45.1,45.5,45.71,30019.0,232.0,1372137.0,20929.0,69.72,1.25,-0.35
2017-01-30,45.45,46.15,45.0,45.3,45.66,28452.0,191.0,1299151.0,19587.0,68.84,1.15,-0.15
2017-01-31,45.25,46.0,45.0,45.75,45.68,48378.0,213.0,2210145.0,26949.0,55.71,1.0,0.5
2017-02-01,46.35,48.5,45.85,47.7,47.72,99908.0,754.0,4767161.0,58271.0,58.32,2.65,1.35
2017-02-02,48.0,48.65,46.6,48.0,47.75,35260.0,387.0,1683795.0,15135.0,42.92,2.05,0.0
2017-02-03,48.2,49.8,47.75,48.45,48.92,146815.0,976.0,7181622.0,90442.0,61.6,2.05,0.25
2017-02-06,49.9,50.1,47.0,47.1,47.39,2681904.0,2728.0,127090728.0,1490870.0,55.59,3.1,-2.8
2017-02-07,47.25,48.25,45.5,47.6,47.51,244011.0,1125.0,11592339.0,104458.0,42.81,2.75,0.35
2017-02-08,47.8,48.2,47.2,47.35,47.58,68618.0,415.0,3265027.0,38538.0,56.16,1.0,-0.45
2017-02-09,47.05,48.15,46.8,47.15,47.54,103716.0,573.0,4930922.0,54021.0,52.09,1.35,0.1
2017-02-10,47.5,47.5,46.6,46.9,46.84,81644.0,258.0,3824344.0,58573.0,71.74,0.9,-0.6
2017-02-13,47.05,47.35,45.6,45.9,46.15,44794.0,236.0,2067194.0,20951.0,46.77,1.75,-1.15
2017-02-14,46.2,46.2,45.6,46.0,45.97,99823.0,821.0,4588870.0,11766.0,11.79,0.6,-0.2
2017-02-15,45.95,46.0,44.15,44.55,44.77,47457.0,213.0,2124729.0,28975.0,61.06,1.85,-1.4
2017-02-16,45.05,46.3,44.5,45.4,45.58,67505.0,1952.0,3077005.0,30872.0,45.73,1.8,0.35
2017-02-17,45.75,45.75,44.5,44.85,45.07,70179.0,255.0,3163238.0,42383.0,60.39,1.25,-0.9
2017-02-20,44.9,46.9,44.9,46.6,46.5,85473.0,505.0,3974188.0,46496.0,54.4,2.0,1.7
2017-02-21,46.35,46.35,45.65,46.0,45.92,16586.0,116.0,761570.0,11676.0,70.4,0.7,-0.35
2017-02-22,46.0,46.3,45.05,45.15,45.46,18939.0,167.0,860992.0,11800.0,62.31,1.25,-0.85
2017-02-23,45.05,45.65,44.4,44.6,44.81,20705.0,114.0,927846.0,12736.0,61.51,1.25,-0.45
2017-02-27,45.0,45.5,44.8,44.85,45.15,21121.0,115.0,953557.0,11260.0,53.31,0.7,-0.15
2017-02-28,44.8,45.5,44.75,45.0,45.01,13473.0,133.0,606463.0,7752.0,57.54,0.75,0.2
2017-03-01,45.0,46.4,45.0,46.15,46.04,25863.0,174.0,1190821.0,13626.0,52.69,1.4,1.15
2017-03-02,46.35,46.4,45.9,46.0,46.0,32306.0,66.0,1486091.0,23232.0,71.91,0.5,-0.35
2017-03-03,46.5,46.65,45.75,45.95,45.94,32867.0,164.0,1509753.0,26273.0,79.94,0.9,-0.55
2017-03-06,46.2,47.65,46.0,46.3,46.99,253540.0,2911.0,11914315.0,128392.0,50.64,1.65,0.1
2017-03-07,46.55,46.95,46.25,46.25,46.48,25784.0,1107.0,1198445.0,14488.0,56.19,0.7,-0.3
2017-03-08,46.5,46.5,45.2,45.35,45.94,33739.0,140.0,1549918.0,21754.0,64.48,1.3,-1.15
2017-03-09,45.35,45.95,45.2,45.9,45.3,264002.0,59.0,11960127.0,261906.0,99.21,0.75,0.55
2017-03-10,44.5,46.35,44.0,45.7,45.81,13910.0,107.0,637160.0,9599.0,69.01,2.35,1.2
2017-03-14,45.7,47.0,45.35,45.55,45.78,15275.0,446.0,699240.0,8659.0,56.69,1.65,-0.15
2017-03-15,46.0,46.0,44.85,45.05,45.38,18307.0,131.0,830766.0,13427.0,73.34,1.15,-0.95
2017-03-16,45.7,46.2,45.6,45.75,45.82,20763.0,172.0,951400.0,12821.0,61.75,0.6,0.05
2017-03-17,45.55,46.0,45.05,45.4,45.59,6621.0,97.0,301873.0,4020.0,60.72,0.95,-0.15
2017-03-20,46.0,46.2,45.35,46.05,45.89,48979.0,297.0,2247858.0,30615.0,62.51,0.85,0.05
2017-03-21,46.5,50.3,46.05,48.7,48.88,801868.0,3634.0,39193804.0,323572.0,40.35,4.25,2.2
2017-03-22,48.7,48.7,47.2,47.9,48.31,124844.0,481.0,6031495.0,79014.0,63.29,1.5,-0.8
2017-03-23,48.0,49.6,47.85,49.2,49.15,124420.0,534.0,6114913.0,64443.0,51.79,1.75,1.2
2017-03-24,49.5,51.35,49.2,49.75,50.39,309014.0,1591.0,15570585.0,143363.0,46.39,2.15,0.25
2017-03-27,49.75,51.1,49.5,50.2,50.57,206327.0,842.0,10434150.0,95726.0,46.4,1.6,0.45
2017-03-28,50.3,50.4,49.6,50.15,50.05,64683.0,347.0,3237388.0,34848.0,53.88,0.8,-0.15
2017-03-29,50.2,50.6,48.5,48.9,49.29,153081.0,447.0,7544783.0,116066.0,75.82,2.1,-1.3
2017-03-30,49.1,49.65,48.0,48.2,48.88,47925.0,254.0,2342654.0,30472.0,63.58,1.65,-0.9
2017-03-31,47.9,48.75,47.9,48.2,48.39,40403.0,275.0,1954962.0,29224.0,72.33,0.85,0.3
2017-04-03,48.1,50.4,47.95,48.6,49.21,439818.0,3122.0,21641560.0,208758.0,47.46,2.45,0.5
2017-04-05,49.0,49.5,48.0,48.9,48.92,81771.0,375.0,3999953.0,45344.0,55.45,1.5,-0.1
2017-04-06,48.6,48.6,47.6,48.2,48.01,85265.0,372.0,4093303.0,45654.0,53.54,1.0,-0.4
2017-04-07,46.0,48.4,46.0,47.15,47.57,59444.0,344.0,2827970.0,35715.0,60.08,2.4,1.15
2017-04-10,47.1,48.0,46.55,46.85,47.16,58276.0,405.0,2748186.0,24524.0,42.08,1.45,-0.25
2017-04-11,47.4,47.8,46.5,46.75,46.91,35612.0,253.0,1670412.0,17371.0,48.78,1.3,-0.65
2017-04-12,46.25,47.3,45.2,45.9,45.93,60077.0,320.0,2759272.0,31495.0,52.42,2.1,-0.35
2017-04-13,45.5,47.25,45.5,46.75,46.81,26607.0,175.0,1245437.0,18404.0,69.17,1.75,1.25
2017-04-17,46.75,47.5,45.35,46.15,46.55,72144.0,284.0,3358302.0,39572.0,54.85,2.15,-0.6
2017-04-18,46.1,47.05,45.35,45.75,46.18,49960.0,269.0,2307335.0,25162.0,50.36,1.7,-0.35
2017-04-19,46.0,47.05,46.0,46.95,46.72,49669.0,254.0,2320778.0,27122.0,54.61,1.05,0.95
2017-04-20,46.1,48.9,46.1,48.45,48.34,82120.0,651.0,3969772.0,40646.0,49.5,2.8,2.35
2017-04-21,48.5,49.5,46.6,47.25,47.71,135484.0,3033.0,6464197.0,41952.0,30.96,2.9,-1.25
2017-04-24,47.0,48.5,47.0,48.1,48.11,52818.0,236.0,2540967.0,30618.0,57.97,1.5,1.1
2017-04-25,47.5,49.6,45.5,46.9,48.68,552769.0,1094.0,26911494.0,390801.0,70.7,4.1,-0.6
2017-04-26,49.9,49.9,46.75,47.45,48.18,419552.0,1181.0,20215506.0,272058.0,64.84,3.15,-2.45
2017-04-27,47.8,48.55,47.3,47.65,47.93,98197.0,474.0,4706808.0,54939.0,55.95,1.25,-0.15
2017-04-28,48.0,48.0,46.95,47.55,47.48,54691.0,309.0,2596563.0,29052.0,53.12,1.05,-0.45
2017-05-02,47.7,48.5,46.65,47.15,47.31,50693.0,308.0,2398485.0,24421.0,48.17,1.85,-0.55
2017-05-03,47.0,48.1,46.5,46.7,47.1,102981.0,320.0,4850284.0,78522.0,76.25,1.6,-0.3
2017-05-04,46.25,47.5,46.25,46.6,46.9,36048.0,183.0,1690788.0,24387.0,67.65,1.25,0.35
2017-05-05,47.05,47.15,46.05,46.4,46.65,28970.0,177.0,1351387.0,15095.0,52.11,1.1,-0.65
2017-05-08,47.9,48.0,46.7,47.0,47.3,55276.0,277.0,2614524.0,28149.0,50.92,1.3,-0.9
2017-05-09,47.5,47.6,46.7,47.0,47.09,48799.0,228.0,2297990.0,30769.0,63.05,0.9,-0.5
2017-05-10,46.65,47.6,46.65,47.15,47.3,26283.0,170.0,1243224.0,17538.0,66.73,0.95,0.5
2017-05-11,47.8,48.1,46.8,47.0,47.42,50734.0,241.0,2405652.0,26940.0,53.1,1.3,-0.8
2017-05-12,47.05,47.25,46.0,46.2,46.43,76811.0,307.0,3566379.0,53804.0,70.05,1.25,-0.85
2017-05-15,47.75,47.75,45.9,46.2,46.46,64593.0,260.0,3001272.0,49769.0,77.05,1.85,-1.55
2017-05-16,46.25,46.4,45.7,45.9,46.08,32571.0,160.0,1500751.0,23401.0,71.85,0.7,-0.35
2017-05-17,46.0,46.5,45.65,46.05,46.12,34613.0,209.0,1596451.0,20627.0,59.59,0.85,0.05
2017-05-18,45.9,46.1,44.65,44.95,45.37,28404.0,176.0,1288682.0,18914.0,66.59,1.45,-0.95
2017-05-19,45.3,45.5,44.0,45.0,44.82,33178.0,180.0,1487160.0,15734.0,47.42,1.5,-0.3
2017-05-22,46.9,46.9,43.2,43.6,44.23,41795.0,267.0,1848796.0,20150.0,48.21,3.7,-3.3
2017-05-23,43.35,44.65,42.0,44.1,43.5,37591.0,207.0,1635052.0,19051.0,50.68,2.65,0.75
2017-05-24,44.0,44.55,42.0,42.8,43.36,25109.0,177.0,1088798.0,13571.0,54.05,2.55,-1.2
2017-05-25,43.0,43.0,42.05,42.8,42.49,18129.0,123.0,770315.0,12251.0,67.58,0.95,-0.2
2017-05-26,43.0,44.3,43.0,44.05,43.9,31547.0,147.0,1384967.0,18293.0,57.99,1.3,1.05
2017-05-29,44.0,44.7,43.7,43.85,43.95,17747.0,136.0,779999.0,10761.0,60.64,1.0,-0.15
2017-05-30,43.7,43.95,42.75,43.6,43.59,24275.0,151.0,1058082.0,12950.0,53.35,1.2,-0.1
2017-05-31,43.5,43.75,42.65,42.85,43.13,16576.0,151.0,714868.0,7717.0,46.56,1.1,-0.65
2017-06-01,42.75,43.3,42.35,42.85,42.74,24706.0,173.0,1055901.0,13240.0,53.59,0.95,0.1
2017-06-02,43.05,43.65,42.9,43.25,43.35,29635.0,154.0,1284676.0,18169.0,61.31,0.75,0.2
2017-06-05,43.9,44.0,43.0,43.4,43.54,12190.0,98.0,530730.0,6036.0,49.52,1.0,-0.5
2017-06-06,43.5,43.75,43.1,43.15,43.33,13054.0,85.0,565570.0,9319.0,71.39,0.65,-0.35
2017-06-07,43.5,43.6,42.9,43.1,43.2,14423.0,123.0,623141.0,8040.0,55.74,0.7,-0.4
2017-06-08,43.2,43.7,42.75,42.8,43.15,15077.0,118.0,650549.0,10770.0,71.43,0.95,-0.4
2017-06-09,42.85,46.5,42.55,45.3,45.14,102584.0,678.0,4630235.0,48897.0,47.67,3.95,2.45
2017-06-12,45.2,45.7,44.95,45.25,45.39,31720.0,195.0,1439763.0,13441.0,42.37,0.75,0.05
2017-06-13,45.4,45.8,45.2,45.6,45.54,20727.0,143.0,943898.0,14541.0,70.15,0.6,0.2
2017-06-14,45.0,46.15,45.0,45.6,45.68,7096.0,80.0,324155.0,4078.0,57.47,1.15,0.6
2017-06-15,45.5,46.75,44.9,46.25,45.61,35862.0,187.0,1635611.0,22283.0,62.14,1.85,0.75
2017-06-16,46.5,46.95,45.3,46.0,46.4,21399.0,155.0,992818.0,8687.0,40.6,1.65,-0.5
2017-06-19,45.0,47.0,45.0,45.25,45.38,13322.0,101.0,604527.0,6904.0,51.82,2.0,0.25
2017-06-20,45.25,46.0,45.0,45.7,45.56,19161.0,103.0,873003.0,12960.0,67.64,1.0,0.45
2017-06-21,46.0,46.5,45.1,45.5,45.68,25213.0,137.0,1151672.0,16292.0,64.62,1.4,-0.5
2017-06-22,46.0,47.2,45.0,45.3,45.86,28587.0,225.0,1311076.0,15022.0,52.55,2.2,-0.7
2017-06-23,45.6,45.6,43.5,43.75,44.35,36242.0,194.0,1607395.0,19768.0,54.54,2.1,-1.85
2017-06-27,44.25,44.25,42.25,42.8,42.67,26632.0,161.0,1136304.0,14202.0,53.33,2.0,-1.45
2017-06-28,43.1,43.1,41.75,42.4,42.19,21525.0,132.0,908085.0,13733.0,63.8,1.35,-0.7
2017-06-29,42.5,43.1,42.5,42.5,42.75,14124.0,60.0,603781.0,10097.0,71.49,0.6,0.0
2017-06-30,43.15,43.9,42.65,43.3,43.02,528818.0,132.0,22747796.0,513903.0,97.18,1.25,0.15
2017-07-03,43.5,44.7,43.45,44.0,44.07,834171.0,438.0,36760417.0,752530.0,90.21,1.25,0.5
2017-07-04,44.25,46.1,43.85,45.1,45.55,187036.0,580.0,8520187.0,90615.0,48.45,2.25,0.85
2017-07-05,45.35,46.5,44.7,44.95,45.63,133936.0,425.0,6111940.0,75015.0,56.01,1.8,-0.4
2017-07-06,45.85,46.6,44.65,45.55,45.76,212277.0,806.0,9712834.0,118351.0,55.75,1.95,-0.3
2017-07-07,46.5,46.5,45.05,45.35,45.44,31402.0,138.0,1426883.0,24468.0,77.92,1.45,-1.15
2017-07-10,46.0,46.0,44.0,44.6,44.71,46726.0,211.0,2089262.0,33281.0,71.23,2.0,-1.4
2017-07-11,45.0,45.0,43.85,43.9,44.35,43688.0,202.0,1937542.0,32324.0,73.99,1.15,-1.1
2017-07-12,44.3,44.95,44.0,44.7,44.47,43858.0,155.0,1950210.0,29541.0,67.36,0.95,0.4
2017-07-13,46.9,46.9,44.25,44.35,44.73,53234.0,273.0,2381336.0,35424.0,66.54,2.65,-2.55
2017-07-14,44.5,44.8,43.25,43.85,44.1,16889.0,156.0,744781.0,10171.0,60.22,1.55,-0.65
2017-07-17,44.45,44.45,43.3,43.7,43.75,19427.0,154.0,849897.0,14701.0,75.67,1.15,-0.75
2017-07-18,43.35,44.5,42.95,43.25,43.45,27508.0,202.0,1195293.0,15408.0,56.01,1.55,-0.1
2017-07-19,43.9,44.95,43.15,44.5,43.8,26105.0,164.0,1143506.0,13687.0,52.43,1.8,0.6
2017-07-20,44.5,45.75,44.45,44.8,45.14,113886.0,460.0,5141370.0,70555.0,61.95,1.3,0.3
2017-07-21,44.9,45.0,43.75,44.4,44.35,26844.0,180.0,1190660.0,15982.0,59.54,1.25,-0.5
2017-07-24,44.55,48.15,43.9,44.95,46.33,929453.0,4396.0,43058816.0,308602.0,33.2,4.25,0.4
2017-07-25,45.45,45.8,44.45,44.6,45.01,164072.0,858.0,7384435.0,89020.0,54.26,1.35,-0.85
2017-07-26,44.85,45.0,44.0,44.3,44.61,61147.0,289.0,2727470.0,28944.0,47.34,1.0,-0.55
2017-07-27,44.45,44.45,43.1,43.15,43.51,68245.0,426.0,2969249.0,35421.0,51.9,1.35,-1.3
2017-07-28,43.0,44.8,42.55,44.05,43.77,89546.0,573.0,3919870.0,31737.0,35.44,2.25,1.05
2017-07-31,43.05,44.45,43.05,43.3,43.61,69874.0,341.0,3047394.0,43629.0,62.44,1.4,0.25
2017-08-01,43.35,44.9,42.8,42.95,43.17,28637.0,241.0,1236283.0,16379.0,57.2,2.1,-0.4
2017-08-02,43.0,43.85,43.0,43.5,43.52,22383.0,166.0,974125.0,14273.0,63.77,0.85,0.5
2017-08-03,43.45,44.6,43.0,43.5,43.92,47336.0,307.0,2078962.0,24332.0,51.4,1.6,0.05
2017-08-04,43.55,44.4,42.95,43.95,43.65,36892.0,273.0,1610248.0,15694.0,42.54,1.45,0.4
2017-08-07,44.2,44.4,42.8,44.05,43.93,20470.0,118.0,899205.0,14789.0,72.25,1.6,-0.15
2017-08-08,44.4,44.4,42.65,42.8,43.05,65216.0,285.0,2807854.0,46620.0,71.49,1.75,-1.6
2017-08-09,43.1,43.1,41.1,41.65,42.22,56852.0,295.0,2400557.0,37911.0,66.68,2.0,-1.45
2017-08-10,41.0,42.9,39.1,39.6,40.32,46980.0,454.0,1894448.0,25980.0,55.3,3.8,-1.4
2017-08-11,39.5,39.5,38.35,39.0,38.97,47956.0,255.0,1868788.0,26400.0,55.05,1.15,-0.5
2017-08-14,40.25,44.0,40.0,41.45,41.11,50103.0,334.0,2059856.0,25936.0,51.77,4.0,1.2
2017-08-16,41.5,42.9,40.0,42.5,41.87,15800.0,136.0,661594.0,9689.0,61.32,2.9,1.0
2017-08-17,42.5,43.85,42.0,43.1,43.18,27837.0,182.0,1201919.0,17028.0,61.17,1.85,0.6
2017-08-18,42.9,43.15,42.35,42.45,42.51,52351.0,98.0,2225287.0,48732.0,93.09,0.8,-0.45
2017-08-21,43.15,43.15,41.3,41.75,42.59,10930.0,94.0,465487.0,6109.0,55.89,1.85,-1.4
2017-08-22,41.5,42.1,41.0,41.1,41.34,15612.0,147.0,645391.0,8571.0,54.9,1.1,-0.4
2017-08-23,41.5,42.3,41.15,42.1,41.88,21990.0,88.0,920955.0,13200.0,60.03,1.15,0.6
2017-08-24,42.5,43.45,42.5,42.7,42.94,51558.0,271.0,2213803.0,17406.0,33.76,0.95,0.2
2017-08-28,42.5,43.25,42.45,42.9,42.99,19027.0,128.0,817898.0,10152.0,53.36,0.8,0.4
2017-08-29,42.55,42.55,41.95,42.3,42.21,12318.0,63.0,519928.0,8912.0,72.35,0.6,-0.25
2017-08-30,42.7,42.7,41.9,42.1,42.44,10980.0,68.0,466046.0,6713.0,61.14,0.8,-0.6
2017-08-31,42.1,42.65,42.05,42.45,42.39,17732.0,96.0,751679.0,11079.0,62.48,0.6,0.35
2017-09-01,42.3,43.65,42.05,43.4,43.1,34866.0,233.0,1502723.0,14404.0,41.31,1.6,1.1
2017-09-04,43.5,44.8,42.75,43.75,43.98,85357.0,410.0,3753661.0,47835.0,56.04,2.05,0.25
2017-09-05,43.4,45.1,43.4,44.55,44.41,96790.0,419.0,4298804.0,44487.0,45.96,1.7,1.15
2017-09-06,44.3,44.75,43.8,44.6,44.34,33082.0,194.0,1466985.0,16567.0,50.08,0.95,0.3
2017-09-07,44.8,44.9,41.6,42.85,43.7,37121.0,176.0,1622335.0,23131.0,62.31,3.3,-1.95
2017-09-08,42.9,44.45,42.1,43.8,43.2,47733.0,317.0,2061885.0,22317.0,46.75,2.35,0.9
2017-09-11,44.5,44.75,43.15,43.3,43.77,35503.0,197.0,1554081.0,17477.0,49.23,1.6,-1.2
2017-09-12,43.75,43.8,43.0,43.35,43.4,29967.0,167.0,1300485.0,17374.0,57.98,0.8,-0.4
2017-09-13,43.25,43.75,42.7,43.0,43.36,47823.0,279.0,2073482.0,31732.0,66.35,1.05,-0.25
2017-09-14,43.45,43.45,42.4,42.65,42.62,23269.0,149.0,991656.0,13826.0,59.42,1.05,-0.8
2017-09-15,42.6,43.45,42.4,42.9,43.0,49572.0,223.0,2131519.0,31564.0,63.67,1.05,0.3
2017-09-18,43.0,43.7,42.8,43.35,43.31,18175.0,126.0,787168.0,9417.0,51.81,0.9,0.35
2017-09-19,43.25,45.0,43.0,43.35,44.52,1222765.0,875.0,54440844.0,1068822.0,87.41,2.0,0.1
2017-09-20,43.7,43.7,42.4,42.55,43.09,41771.0,264.0,1799803.0,26203.0,62.73,1.3,-1.15
2017-09-21,43.1,43.6,42.5,43.15,43.02,18307.0,129.0,787634.0,7575.0,41.38,1.1,0.05
2017-09-22,44.9,44.9,41.5,41.85,42.65,40665.0,225.0,1734234.0,24690.0,60.72,3.4,-3.05
2017-09-25,44.7,44.7,42.25,42.95,43.28,257407.0,1862.0,11141164.0,175131.0,68.04,2.45,-1.75
2017-09-26,43.55,43.95,42.8,42.95,43.17,136536.0,2167.0,5894826.0,94774.0,69.41,1.15,-0.6
2017-09-27,43.0,44.55,42.75,43.05,43.77,133253.0,780.0,5832566.0,70299.0,52.76,1.8,0.05
2017-09-28,44.7,44.7,42.45,43.2,42.97,76664.0,496.0,3294484.0,46315.0,60.41,2.25,-1.5
2017-09-29,43.25,44.15,42.8,43.0,43.51,64056.0,464.0,2787140.0,32350.0,50.5,1.35,-0.25
2017-10-03,43.6,44.55,43.0,43.45,43.83,70073.0,611.0,3071131.0,40008.0,57.09,1.55,-0.15
2017-10-04,43.4,43.65,42.8,43.2,43.18,69920.0,304.0,3019344.0,53227.0,76.13,0.85,-0.2
2017-10-05,42.8,43.95,42.8,43.75,43.59,32225.0,260.0,1404541.0,15745.0,48.86,1.15,0.95
2017-10-06,44.35,44.35,43.75,44.0,44.05,25925.0,253.0,1141990.0,16396.0,63.24,0.6,-0.35
2017-10-09,44.35,46.5,44.35,45.45,45.54,194862.0,1182.0,8873961.0,116490.0,59.78,2.15,1.1
2017-10-10,45.9,47.2,45.7,46.45,46.38,112809.0,659.0,5232164.0,69552.0,61.65,1.5,0.55
2017-10-11,46.5,47.9,45.4,45.75,46.56,217225.0,969.0,10113561.0,125343.0,57.7,2.5,-0.75
2017-10-12,45.0,46.55,45.0,46.1,46.29,112741.0,466.0,5218881.0,77161.0,68.44,1.55,1.1
2017-10-13,47.0,47.45,46.05,46.35,46.55,87109.0,537.0,4054540.0,56870.0,65.29,1.4,-0.65
2017-10-16,47.0,48.0,46.1,46.8,47.21,485245.0,2161.0,22907803.0,206797.0,42.62,1.9,-0.2
2017-10-17,47.0,47.0,45.8,46.2,46.37,188516.0,773.0,8741001.0,114107.0,60.53,1.2,-0.8
2017-10-18,46.5,46.5,45.0,45.3,45.71,85902.0,569.0,3926686.0,45800.0,53.32,1.5,-1.2
2017-10-19,46.0,46.95,45.55,46.1,46.34,86108.0,515.0,3990327.0,60193.0,69.9,1.4,0.1
2017-10-23,46.8,47.95,45.95,46.05,46.3,60438.0,390.0,2798561.0,39375.0,65.15,2.0,-0.75
2017-10-24,46.35,47.3,46.0,46.2,46.41,76448.0,379.0,3548332.0,49018.0,64.12,1.3,-0.15
2017-10-25,46.5,46.55,45.3,45.65,45.83,58105.0,352.0,2662784.0,35891.0,61.77,1.25,-0.85
2017-10-26,46.0,46.1,45.3,45.55,45.78,50913.0,306.0,2330614.0,27586.0,54.18,0.8,-0.45
2017-10-27,45.75,46.0,45.15,45.35,45.49,43796.0,238.0,1992306.0,31125.0,71.07,0.85,-0.4
2017-10-30,45.5,46.0,45.05,45.3,45.53,88571.0,524.0,4032350.0,38838.0,43.85,0.95,-0.2
2017-10-31,45.25,45.75,45.1,45.45,45.49,70544.0,350.0,3209058.0,44564.0,63.17,0.65,0.2
2017-11-01,45.5,45.55,44.5,44.85,45.14,69070.0,372.0,3117696.0,40092.0,58.05,1.05,-0.65
2017-11-02,45.05,45.05,44.6,44.7,44.84,50770.0,248.0,2276593.0,26307.0,51.82,0.45,-0.35
2017-11-03,44.8,45.25,44.5,44.9,44.9,96280.0,367.0,4323120.0,64720.0,67.22,0.75,0.1
2017-11-06,45.0,45.85,45.0,45.25,45.35,55156.0,265.0,2501582.0,34245.0,62.09,0.85,0.25
2017-11-07,45.3,45.75,44.2,44.7,45.02,53866.0,295.0,2424849.0,31388.0,58.27,1.55,-0.6
